latitude,longitude,report_timestamp,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_gust_10m_kn,wind_gust_kn,wind_speed_10m_kn,wind_speed_kn,wind_temperature_c
32.8675336,-117.2637301,2020-04-06T03:00:00+00:00,0.737772637,254.9964104,4.995121951,0.505776706,163.9584421,10.27,7.9,9.129309049,7.022545422,17
32.8675487,-117.2637463,2020-04-06T03:30:00+00:00,0.608185086,247.9238986,12.8,0.432809731,166.8837224,10.14,7.8,8.58675436,6.605195662,17
32.8675534,-117.2638056,2020-04-06T04:00:00+00:00,0.584467058,250.2027456,12.04705882,0.417385742,156.8445996,9.1,7,7.754051309,5.964654853,17
32.8675331,-117.2637827,2020-04-06T04:30:00+00:00,0.729758506,248.9820278,5.12,0.421828425,157.2737461,9.1,7,6.975714333,5.365934103,17
32.8675135,-117.2638093,2020-04-06T05:00:00+00:00,0.624763681,248.5908522,12.04705882,0.403060576,150.9480817,11.57,8.9,8.48935928,6.530276369,17
32.8674952,-117.2638821,2020-04-06T05:30:00+00:00,0.627739975,250.0307606,4.654545455,0.409037005,149.4242754,11.57,8.9,9.185587418,7.065836475,17
32.8675589,-117.2636866,2020-04-06T06:00:00+00:00,0.609036763,244.9566694,12.04705882,0.408542299,174.5193279,19.11,14.7,17.02278867,13.09445282,15
32.8674859,-117.2636887,2020-04-06T06:30:00+00:00,0.657193867,234.4502693,3.303225806,0.435096221,174.1975757,13.39,10.3,10.68034702,8.215651555,15
32.8675202,-117.263664,2020-04-06T07:00:00+00:00,0.590043653,234.607522,12.04705882,0.400328848,192.3976614,14.82,11.4,13.48603672,10.3738744,15.55769231
32.8675146,-117.2636457,2020-04-06T07:30:00+00:00,0.700914404,234.1471197,3.471186441,0.419473505,167.3465949,11.57,8.9,9.699730363,7.461331048,15
32.8675088,-117.2637301,2020-04-06T08:00:00+00:00,0.657855904,237.0668315,3.657142857,0.398416688,150.3218941,12.74,9.8,10.34601541,7.958473395,15
32.8675379,-117.2639103,2020-04-06T08:30:00+00:00,0.829444202,238.3217033,3.723636364,0.448482457,124.4884171,13.78,10.6,11.50203681,8.847720627,15
32.8675077,-117.2636076,2020-04-06T09:00:00+00:00,0.988401506,234.0895595,4.096,0.547167988,178.6268559,13,10,10.45882354,8.045248874,15
32.8675103,-117.2636517,2020-04-06T09:30:00+00:00,1.048261806,230.2310367,4.096,0.596480502,159.1920244,12.09,9.3,10.63255996,8.178892277,15
32.867533,-117.2636871,2020-04-06T10:00:00+00:00,0.828732649,230.824041,4.266666667,0.513274376,167.3329551,14.82,11.4,11.43318988,8.794761443,16.76923077
32.8675284,-117.263682,2020-04-06T10:30:00+00:00,0.781522445,230.1150373,4.357446809,0.52147038,167.4112305,14.69,11.3,12.07295381,9.286887548,17
32.8675055,-117.2637031,2020-04-06T11:00:00+00:00,0.818096685,233.1638924,4.015686275,0.512745949,162.8870118,13.13,10.1,10.55558291,8.119679163,17
32.8675349,-117.2637357,2020-04-06T11:30:00+00:00,0.853090221,231.4728151,4.015686275,0.510200646,149.6578473,11.44,8.8,9.610026336,7.392327951,17
32.8675304,-117.2637762,2020-04-06T12:00:00+00:00,0.906701203,235.7061868,4.015686275,0.542249083,146.9024509,13.78,10.6,11.87530167,9.13484744,17
32.8675802,-117.2637109,2020-04-06T12:30:00+00:00,0.854911032,229.8669735,4.266666667,0.547025966,166.7150111,20.54,15.8,17.01466114,13.08820088,15
32.8675342,-117.263676,2020-04-06T13:00:00+00:00,1.104883425,230.077975,4.179591837,0.67008369,172.5883784,19.37,14.9,16.80192735,12.9245595,15
32.8675423,-117.2637039,2020-04-06T13:30:00+00:00,1.175435721,229.7076172,4.096,0.696953568,152.3809767,16.38,12.6,13.81471127,10.62670098,16.42307692
32.8675615,-117.2637722,2020-04-06T14:00:00+00:00,1.300547102,234.7132984,4.357446809,0.722621789,141.3211776,13.13,10.1,10.68331325,8.21793327,17
32.8675686,-117.2638033,2020-04-06T14:30:00+00:00,1.192197605,241.1607981,4.551111111,0.728716113,147.1574725,19.11,14.7,15.01498643,11.54998956,17
32.8675747,-117.2637076,2020-04-06T15:00:00+00:00,1.327011204,238.9339677,4.876190476,0.789884024,161.3811132,19.89,15.3,16.48323536,12.67941182,17
32.8675629,-117.2636755,2020-04-06T15:30:00+00:00,1.269942723,241.2718177,4.995121951,0.83557144,159.9947138,18.85,14.5,14.54384018,11.18756937,18
32.867573,-117.263722,2020-04-06T16:00:00+00:00,1.491187647,248.3910492,5.389473684,0.894196086,147.1334626,23.66,18.2,18.43703675,14.18233596,18
32.8675822,-117.2637525,2020-04-06T16:30:00+00:00,1.354206398,243.9940264,5.389473684,0.943825423,149.2377911,20.93,16.1,17.06581128,13.12754714,18
32.8675817,-117.2637251,2020-04-06T17:00:00+00:00,1.430818397,237.4352776,5.389473684,0.954679945,157.9407078,23.79,18.3,18.85232906,14.50179158,19
32.8676038,-117.2637113,2020-04-06T17:30:00+00:00,1.271426742,236.0724391,6.206060606,0.780956192,148.7916959,27.82,21.4,23.36887394,17.97605688,19
32.8675848,-117.2636776,2020-04-06T18:00:00+00:00,1.28163704,230.7650418,5.851428571,0.837227185,160.1926621,22.75,17.5,18.49396772,14.22612902,19
32.8675882,-117.2636923,2020-04-06T18:30:00+00:00,1.290742459,232.1128318,6.023529412,0.871477527,159.8282887,25.74,19.8,19.74947192,15.19190148,19
32.8675981,-117.2636998,2020-04-06T19:00:00+00:00,1.562172412,235.0401692,5.251282051,0.919641724,159.5041608,27.95,21.5,24.06517947,18.51167651,19
32.8675985,-117.2636498,2020-04-06T20:00:00+00:00,1.608432008,239.9436151,5.851428571,1.054773399,169.309621,29.64,22.8,25.57499238,19.67307106,19
32.8675924,-117.2636578,2020-04-06T20:30:00+00:00,1.590672093,239.088543,6.826666667,0.929183265,171.3396343,30.42,23.4,23.30387469,17.92605745,19.16346154
32.8676061,-117.263656,2020-04-06T21:00:00+00:00,1.806236388,244.5430873,6.826666667,1.073368746,174.2395353,33.41,25.7,27.28314554,20.98703503,19
32.8676041,-117.2636644,2020-04-06T21:30:00+00:00,2.096230114,240.0462633,6.826666667,1.182359513,169.933917,31.85,24.5,27.15506197,20.88850921,18
32.867573,-117.263679,2020-04-06T22:00:00+00:00,1.784797404,242.8348966,6.606451613,1.159896489,162.4857716,22.75,17.5,20.51269922,15.7789994,17
32.8676014,-117.2636927,2020-04-06T22:30:00+00:00,1.947316674,241.8620392,6.826666667,1.142180463,171.6168708,27.43,21.1,24.86010859,19.12316045,18
32.8676053,-117.2636473,2020-04-06T23:00:00+00:00,1.613624854,237.2602699,7.062068966,1.073658181,181.8893458,26.39,20.3,21.66940635,16.66877412,17
32.8675456,-117.2636002,2020-04-06T23:30:00+00:00,1.676053379,240.0315131,6.023529412,1.105752437,188.7893326,17.42,13.4,14.79640506,11.38185004,15.01923077
32.8675402,-117.2636273,2020-04-07T00:00:00+00:00,1.770195911,239.5233466,6.826666667,1.020889486,184.8880084,15.99,12.3,13.73092576,10.56225059,17
32.8675086,-117.2635389,2020-04-07T00:30:00+00:00,1.497020769,241.4172069,6.606451613,0.950354794,194.3503324,18.59,14.3,17.00509017,13.08083859,15
0,0,2020-04-07T01:00:00+00:00,1.547770663,246.3505403,7.062068966,0.989000091,179.9868752,14.95,11.5,10.63453945,8.180414965,15.36538462
32.8674253,-117.2634767,2020-04-07T01:30:00+00:00,1.326044748,243.9101852,6.606451613,0.889549864,232.9590495,13.52,10.4,11.5198587,8.861429769,15
32.8673607,-117.2635114,2020-04-07T02:00:00+00:00,1.406230747,245.9865537,7.062068966,0.908372407,196.9004918,12.09,9.3,10.64490561,8.188388932,15
32.8672871,-117.2634454,2020-04-07T02:30:00+00:00,1.585068664,242.3660127,6.206060606,0.915009447,224.1919621,11.96,9.2,10.85093748,8.346874985,15
32.8672329,-117.2634783,2020-04-07T03:00:00+00:00,1.512993998,244.6831419,6.206060606,0.822956866,221.4959471,6.89,5.3,5.709898817,4.392229859,15
32.867113,-117.2636925,2020-04-07T03:30:00+00:00,1.373646876,244.437899,6.606451613,0.832205656,143.2550689,0.91,0.7,0.384217258,0.295551737,14.31730769
32.8674163,-117.263668,2020-04-07T04:00:00+00:00,1.081475009,244.2217066,6.826666667,0.775663256,161.6953543,17.42,13.4,14.99331105,11.5333162,15
32.8675574,-117.263669,2020-04-07T04:30:00+00:00,1.208324714,241.1770147,7.062068966,0.707275951,197.0856368,19.24,14.8,16.19503752,12.45772117,16
32.8673348,-117.2634067,2020-04-07T05:00:00+00:00,1.462780336,233.3448223,6.4,0.816188573,271.2877792,11.83,9.1,9.862411024,7.586470019,15
32.8672114,-117.2635,2020-04-07T05:30:00+00:00,1.25101208,242.8784623,6.826666667,0.794562106,308.1649801,5.98,4.6,5.214430668,4.011100514,15
32.8671743,-117.2635625,2020-04-07T06:00:00+00:00,1.05128922,240.1911433,6.826666667,0.676851873,326.4302917,3.64,2.8,2.862556052,2.201966194,15
32.8671329,-117.2635725,2020-04-07T06:30:00+00:00,1.181757133,229.5816028,8.904347826,0.642733662,273.6597831,5.33,4.1,4.414760364,3.395969511,15
32.867201,-117.2635699,2020-04-07T07:00:00+00:00,1.078620889,234.8293633,9.752380952,0.668232427,261.7130327,2.73,2.1,1.963791543,1.510608879,15
32.8671649,-117.2635379,2020-04-07T07:30:00+00:00,1.167930056,249.6906189,6.826666667,0.693329141,271.0824542,7.15,5.5,6.27473352,4.826718092,15
32.867095,-117.2636051,2020-04-07T08:00:00+00:00,1.157195233,251.9290832,6.606451613,0.734081653,283.44603,6.11,4.7,4.616616421,3.551243401,15
32.8670525,-117.2637176,2020-04-07T08:30:00+00:00,1.227066089,237.1184593,7.314285714,0.651365881,68.95073136,1.04,0.8,0.653014887,0.502319144,15
32.8670658,-117.263781,2020-04-07T09:00:00+00:00,1.10059403,237.0470489,6.826666667,0.694788259,125.8288029,2.47,1.9,1.807127609,1.39009816,14.95192308
32.8670986,-117.2638126,2020-04-07T09:30:00+00:00,1.07791181,245.7179154,6.4,0.672185389,75.50075572,2.86,2.2,1.921366301,1.477974078,15
32.8670736,-117.2639032,2020-04-07T10:00:00+00:00,0.95525712,247.2695755,8.192,0.625343562,28.85499102,5.72,4.4,4.955759312,3.812122548,15
32.8670388,-117.2639515,2020-04-07T10:30:00+00:00,0.935650714,242.2027276,6.606451613,0.63309391,78.89780384,7.8,6,6.290729735,4.839022873,15
32.8670913,-117.2640344,2020-04-07T11:00:00+00:00,1.108197342,249.5535015,8.904347826,0.607012434,125.0043651,6.63,5.1,5.478571934,4.214286103,15
32.8670529,-117.2639422,2020-04-07T11:30:00+00:00,0.957382513,242.2219917,6.023529412,0.622431613,114.4716931,8.97,6.9,7.573815938,5.82601226,15
32.867109,-117.2640931,2020-04-07T12:00:00+00:00,1.041014159,249.1850051,6.4,0.647213157,80.41023247,11.31,8.7,9.660076736,7.430828258,15
